"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"AUS","GDP","TOT","USD_CAP","A","1960",2409.058207,
"AUS","GDP","TOT","USD_CAP","A","1961",2379.705491,
"AUS","GDP","TOT","USD_CAP","A","1962",2573.580478,
"AUS","GDP","TOT","USD_CAP","A","1963",2748.475664,
"AUS","GDP","TOT","USD_CAP","A","1964",2898.335391,
"AUS","GDP","TOT","USD_CAP","A","1965",2997.714205,
"AUS","GDP","TOT","USD_CAP","A","1966",3270.894847,
"AUS","GDP","TOT","USD_CAP","A","1967",3442.171342,
"AUS","GDP","TOT","USD_CAP","A","1968",3827.600452,
"AUS","GDP","TOT","USD_CAP","A","1969",4201.74299,
"AUS","GDP","TOT","USD_CAP","A","1970",4638.888936,
"AUS","GDP","TOT","USD_CAP","A","1971",4849.919426,
"AUS","GDP","TOT","USD_CAP","A","1972",5195.435143,
"AUS","GDP","TOT","USD_CAP","A","1973",5779.516501,
"AUS","GDP","TOT","USD_CAP","A","1974",6228.471482,
"AUS","GDP","TOT","USD_CAP","A","1975",6919.657558,
"AUS","GDP","TOT","USD_CAP","A","1976",7376.230734,
"AUS","GDP","TOT","USD_CAP","A","1977",7706.213573,
"AUS","GDP","TOT","USD_CAP","A","1978",8529.813526,
"AUS","GDP","TOT","USD_CAP","A","1979",9429.932785,
"AUS","GDP","TOT","USD_CAP","A","1980",10448.465179,
"AUS","GDP","TOT","USD_CAP","A","1981",11922.779261,
"AUS","GDP","TOT","USD_CAP","A","1982",11957.271142,
"AUS","GDP","TOT","USD_CAP","A","1983",12739.970249,
"AUS","GDP","TOT","USD_CAP","A","1984",13563.243432,
"AUS","GDP","TOT","USD_CAP","A","1985",14468.525866,
"AUS","GDP","TOT","USD_CAP","A","1986",14952.078564,
"AUS","GDP","TOT","USD_CAP","A","1987",16010.943344,
"AUS","GDP","TOT","USD_CAP","A","1988",17079.293355,
"AUS","GDP","TOT","USD_CAP","A","1989",17782.187552,
"AUS","GDP","TOT","USD_CAP","A","1990",17786.978311,
"AUS","GDP","TOT","USD_CAP","A","1991",18126.137999,
"AUS","GDP","TOT","USD_CAP","A","1992",19094.496782,
"AUS","GDP","TOT","USD_CAP","A","1993",20118.480443,
"AUS","GDP","TOT","USD_CAP","A","1994",21349.565284,
"AUS","GDP","TOT","USD_CAP","A","1995",22353.994564,
"AUS","GDP","TOT","USD_CAP","A","1996",23220.090889,
"AUS","GDP","TOT","USD_CAP","A","1997",24403.021722,
"AUS","GDP","TOT","USD_CAP","A","1998",25630.468739,
"AUS","GDP","TOT","USD_CAP","A","1999",27098.221278,
"AUS","GDP","TOT","USD_CAP","A","2000",28252.629885,
"AUS","GDP","TOT","USD_CAP","A","2001",29493.214856,
"AUS","GDP","TOT","USD_CAP","A","2002",30740.962903,
"AUS","GDP","TOT","USD_CAP","A","2003",32248.255835,
"AUS","GDP","TOT","USD_CAP","A","2004",33865.906508,
"AUS","GDP","TOT","USD_CAP","A","2005",35570.808015,
"AUS","GDP","TOT","USD_CAP","A","2006",37842.933976,
"AUS","GDP","TOT","USD_CAP","A","2007",39596.040082,
"AUS","GDP","TOT","USD_CAP","A","2008",40094.833205,
"AUS","GDP","TOT","USD_CAP","A","2009",41614.090724,
"AUS","GDP","TOT","USD_CAP","A","2010",42787.065957,
"AUS","GDP","TOT","USD_CAP","A","2011",44419.309749,
"AUS","GDP","TOT","USD_CAP","A","2012",43879.180355,
"AUS","GDP","TOT","USD_CAP","A","2013",47761.21406,
"AUS","GDP","TOT","USD_CAP","A","2014",47644.762792,
"AUS","GDP","TOT","USD_CAP","A","2015",47317.250695,
"AUS","GDP","TOT","USD_CAP","A","2016",50237.794429,
"AUS","GDP","TOT","USD_CAP","A","2017",51011.462916,
"AUS","GDP","TOT","USD_CAP","A","2018",54262.882851,
"AUS","GDP","TOT","USD_CAP","A","2019",54262.617559,"E"
"AUT","GDP","TOT","USD_CAP","A","1970",3820.28559,"E"
"AUT","GDP","TOT","USD_CAP","A","1971",4200.05549,"E"
"AUT","GDP","TOT","USD_CAP","A","1972",4627.093401,"E"
"AUT","GDP","TOT","USD_CAP","A","1973",5090.842355,"E"
"AUT","GDP","TOT","USD_CAP","A","1974",5757.920938,"E"
"AUT","GDP","TOT","USD_CAP","A","1975",6285.003672,"E"
"AUT","GDP","TOT","USD_CAP","A","1976",6946.30262,"E"
"AUT","GDP","TOT","USD_CAP","A","1977",7749.721586,"E"
"AUT","GDP","TOT","USD_CAP","A","1978",8284.054924,"E"
"AUT","GDP","TOT","USD_CAP","A","1979",9468.043277,"E"
"AUT","GDP","TOT","USD_CAP","A","1980",10502.030255,"E"
"AUT","GDP","TOT","USD_CAP","A","1981",11449.926929,"E"
"AUT","GDP","TOT","USD_CAP","A","1982",12392.952591,"E"
"AUT","GDP","TOT","USD_CAP","A","1983",13282.688767,"E"
"AUT","GDP","TOT","USD_CAP","A","1984",13769.813815,"E"
"AUT","GDP","TOT","USD_CAP","A","1985",14553.388224,"E"
"AUT","GDP","TOT","USD_CAP","A","1986",15178.503259,"E"
"AUT","GDP","TOT","USD_CAP","A","1987",15754.908297,"E"
"AUT","GDP","TOT","USD_CAP","A","1988",16824.397022,"E"
"AUT","GDP","TOT","USD_CAP","A","1989",18081.942271,"E"
"AUT","GDP","TOT","USD_CAP","A","1990",19425.410775,"E"
"AUT","GDP","TOT","USD_CAP","A","1991",20567.115304,"E"
"AUT","GDP","TOT","USD_CAP","A","1992",21241.150171,"E"
"AUT","GDP","TOT","USD_CAP","A","1993",21679.452882,"E"
"AUT","GDP","TOT","USD_CAP","A","1994",22587.176339,"E"
"AUT","GDP","TOT","USD_CAP","A","1995",23639.8277,
"AUT","GDP","TOT","USD_CAP","A","1996",24500.221048,
"AUT","GDP","TOT","USD_CAP","A","1997",25417.862477,
"AUT","GDP","TOT","USD_CAP","A","1998",26673.951008,
"AUT","GDP","TOT","USD_CAP","A","1999",27606.484243,
"AUT","GDP","TOT","USD_CAP","A","2000",29388.784958,
"AUT","GDP","TOT","USD_CAP","A","2001",29715.636017,
"AUT","GDP","TOT","USD_CAP","A","2002",31178.051444,
"AUT","GDP","TOT","USD_CAP","A","2003",32123.696189,
"AUT","GDP","TOT","USD_CAP","A","2004",33756.259412,
"AUT","GDP","TOT","USD_CAP","A","2005",35024.557484,
"AUT","GDP","TOT","USD_CAP","A","2006",37614.942761,
"AUT","GDP","TOT","USD_CAP","A","2007",39384.189618,
"AUT","GDP","TOT","USD_CAP","A","2008",41316.022642,
"AUT","GDP","TOT","USD_CAP","A","2009",40957.262321,
"AUT","GDP","TOT","USD_CAP","A","2010",42053.24337,
"AUT","GDP","TOT","USD_CAP","A","2011",44469.209642,
"AUT","GDP","TOT","USD_CAP","A","2012",46477.655075,
"AUT","GDP","TOT","USD_CAP","A","2013",47936.677963,
"AUT","GDP","TOT","USD_CAP","A","2014",48813.534409,
"AUT","GDP","TOT","USD_CAP","A","2015",49942.056293,
"AUT","GDP","TOT","USD_CAP","A","2016",52665.087457,
"AUT","GDP","TOT","USD_CAP","A","2017",54358.361866,
"AUT","GDP","TOT","USD_CAP","A","2018",58869.527616,
"AUT","GDP","TOT","USD_CAP","A","2019",60414.13482,
"BEL","GDP","TOT","USD_CAP","A","1970",3866.806792,"E"
"BEL","GDP","TOT","USD_CAP","A","1971",4200.047564,"E"
"BEL","GDP","TOT","USD_CAP","A","1972",4594.787001,"E"
"BEL","GDP","TOT","USD_CAP","A","1973",5127.98235,"E"
"BEL","GDP","TOT","USD_CAP","A","1974",5806.281634,"E"
"BEL","GDP","TOT","USD_CAP","A","1975",6242.653992,"E"
"BEL","GDP","TOT","USD_CAP","A","1976",6947.165316,"E"
"BEL","GDP","TOT","USD_CAP","A","1977",7416.703509,"E"
"BEL","GDP","TOT","USD_CAP","A","1978",8157.33979,"E"
"BEL","GDP","TOT","USD_CAP","A","1979",9034.499692,"E"
"BEL","GDP","TOT","USD_CAP","A","1980",10281.394771,"E"
"BEL","GDP","TOT","USD_CAP","A","1981",11214.835314,"E"
"BEL","GDP","TOT","USD_CAP","A","1982",11968.845024,"E"
"BEL","GDP","TOT","USD_CAP","A","1983",12470.100905,"E"
"BEL","GDP","TOT","USD_CAP","A","1984",13237.299833,"E"
"BEL","GDP","TOT","USD_CAP","A","1985",13878.673384,"E"
"BEL","GDP","TOT","USD_CAP","A","1986",14413.320808,"E"
"BEL","GDP","TOT","USD_CAP","A","1987",15093.535037,"E"
"BEL","GDP","TOT","USD_CAP","A","1988",16307.819435,"E"
"BEL","GDP","TOT","USD_CAP","A","1989",17471.558726,"E"
"BEL","GDP","TOT","USD_CAP","A","1990",18641.737955,"E"
"BEL","GDP","TOT","USD_CAP","A","1991",19550.896866,"E"
"BEL","GDP","TOT","USD_CAP","A","1992",20219.669594,"E"
"BEL","GDP","TOT","USD_CAP","A","1993",20420.367959,"E"
"BEL","GDP","TOT","USD_CAP","A","1994",21465.602993,"E"
"BEL","GDP","TOT","USD_CAP","A","1995",22391.852944,
"BEL","GDP","TOT","USD_CAP","A","1996",22687.967729,
"BEL","GDP","TOT","USD_CAP","A","1997",23724.576608,
"BEL","GDP","TOT","USD_CAP","A","1998",24367.949401,
"BEL","GDP","TOT","USD_CAP","A","1999",25441.891387,
"BEL","GDP","TOT","USD_CAP","A","2000",27797.333304,
"BEL","GDP","TOT","USD_CAP","A","2001",28799.327509,
"BEL","GDP","TOT","USD_CAP","A","2002",30281.667989,
"BEL","GDP","TOT","USD_CAP","A","2003",30901.382717,
"BEL","GDP","TOT","USD_CAP","A","2004",32036.935514,
"BEL","GDP","TOT","USD_CAP","A","2005",33176.680884,
"BEL","GDP","TOT","USD_CAP","A","2006",35211.893732,
"BEL","GDP","TOT","USD_CAP","A","2007",36745.503067,
"BEL","GDP","TOT","USD_CAP","A","2008",37883.233422,
"BEL","GDP","TOT","USD_CAP","A","2009",37779.034875,
"BEL","GDP","TOT","USD_CAP","A","2010",39868.992658,
"BEL","GDP","TOT","USD_CAP","A","2011",40943.343479,
"BEL","GDP","TOT","USD_CAP","A","2012",42290.477674,
"BEL","GDP","TOT","USD_CAP","A","2013",43672.712292,
"BEL","GDP","TOT","USD_CAP","A","2014",44929.933328,
"BEL","GDP","TOT","USD_CAP","A","2015",46201.685891,
"BEL","GDP","TOT","USD_CAP","A","2016",48599.202676,
"BEL","GDP","TOT","USD_CAP","A","2017",50597.313655,
"BEL","GDP","TOT","USD_CAP","A","2018",54330.539104,
"BEL","GDP","TOT","USD_CAP","A","2019",56343.841885,
"CAN","GDP","TOT","USD_CAP","A","1970",4589.396803,
"CAN","GDP","TOT","USD_CAP","A","1971",4949.149039,
"CAN","GDP","TOT","USD_CAP","A","1972",5384.686758,
"CAN","GDP","TOT","USD_CAP","A","1973",5994.278172,
"CAN","GDP","TOT","USD_CAP","A","1974",6654.461387,
"CAN","GDP","TOT","USD_CAP","A","1975",7270.201971,
"CAN","GDP","TOT","USD_CAP","A","1976",8015.058731,
"CAN","GDP","TOT","USD_CAP","A","1977",8703.305805,
"CAN","GDP","TOT","USD_CAP","A","1978",9562.948312,
"CAN","GDP","TOT","USD_CAP","A","1979",10634.912525,
"CAN","GDP","TOT","USD_CAP","A","1980",11693.736348,
"CAN","GDP","TOT","USD_CAP","A","1981",13082.55547,
"CAN","GDP","TOT","USD_CAP","A","1982",13289.053965,
"CAN","GDP","TOT","USD_CAP","A","1983",14029.422524,
"CAN","GDP","TOT","USD_CAP","A","1984",15249.747259,
"CAN","GDP","TOT","USD_CAP","A","1985",16327.421173,
"CAN","GDP","TOT","USD_CAP","A","1986",16845.226809,
"CAN","GDP","TOT","USD_CAP","A","1987",17729.534629,
"CAN","GDP","TOT","USD_CAP","A","1988",18917.519409,
"CAN","GDP","TOT","USD_CAP","A","1989",19756.971295,
"CAN","GDP","TOT","USD_CAP","A","1990",20223.087583,
"CAN","GDP","TOT","USD_CAP","A","1991",20218.015789,
"CAN","GDP","TOT","USD_CAP","A","1992",20619.411325,
"CAN","GDP","TOT","USD_CAP","A","1993",21432.765161,
"CAN","GDP","TOT","USD_CAP","A","1994",22625.128167,
"CAN","GDP","TOT","USD_CAP","A","1995",23477.634292,
"CAN","GDP","TOT","USD_CAP","A","1996",24041.989428,
"CAN","GDP","TOT","USD_CAP","A","1997",25251.116848,
"CAN","GDP","TOT","USD_CAP","A","1998",26310.956955,
"CAN","GDP","TOT","USD_CAP","A","1999",27841.629576,
"CAN","GDP","TOT","USD_CAP","A","2000",29363.147122,
"CAN","GDP","TOT","USD_CAP","A","2001",30214.300999,
"CAN","GDP","TOT","USD_CAP","A","2002",30963.222007,
"CAN","GDP","TOT","USD_CAP","A","2003",32333.608155,
"CAN","GDP","TOT","USD_CAP","A","2004",33911.218288,
"CAN","GDP","TOT","USD_CAP","A","2005",36327.662059,
"CAN","GDP","TOT","USD_CAP","A","2006",38107.136242,
"CAN","GDP","TOT","USD_CAP","A","2007",39555.523703,
"CAN","GDP","TOT","USD_CAP","A","2008",40376.330167,
"CAN","GDP","TOT","USD_CAP","A","2009",38893.727456,
"CAN","GDP","TOT","USD_CAP","A","2010",40114.222041,
"CAN","GDP","TOT","USD_CAP","A","2011",41666.718851,
"CAN","GDP","TOT","USD_CAP","A","2012",42290.879082,
"CAN","GDP","TOT","USD_CAP","A","2013",44298.514462,
"CAN","GDP","TOT","USD_CAP","A","2014",45753.782936,
"CAN","GDP","TOT","USD_CAP","A","2015",44670.054374,
"CAN","GDP","TOT","USD_CAP","A","2016",46472.368771,
"CAN","GDP","TOT","USD_CAP","A","2017",48479.823591,
"CAN","GDP","TOT","USD_CAP","A","2018",51106.895704,
"CAN","GDP","TOT","USD_CAP","A","2019",51822.194963,
"CZE","GDP","TOT","USD_CAP","A","1990",12736.726239,"E"
"CZE","GDP","TOT","USD_CAP","A","1991",11699.088491,"E"
"CZE","GDP","TOT","USD_CAP","A","1992",11894.559855,"E"
"CZE","GDP","TOT","USD_CAP","A","1993",12168.816797,"E"
"CZE","GDP","TOT","USD_CAP","A","1994",12783.381504,"E"
"CZE","GDP","TOT","USD_CAP","A","1995",13821.253758,
"CZE","GDP","TOT","USD_CAP","A","1996",14653.460983,
"CZE","GDP","TOT","USD_CAP","A","1997",14820.198326,
"CZE","GDP","TOT","USD_CAP","A","1998",14976.287116,
"CZE","GDP","TOT","USD_CAP","A","1999",15397.922823,
"CZE","GDP","TOT","USD_CAP","A","2000",16214.967545,
"CZE","GDP","TOT","USD_CAP","A","2001",17615.595018,
"CZE","GDP","TOT","USD_CAP","A","2002",18245.669005,
"CZE","GDP","TOT","USD_CAP","A","2003",19503.293709,
"CZE","GDP","TOT","USD_CAP","A","2004",20894.60712,
"CZE","GDP","TOT","USD_CAP","A","2005",22045.99888,
"CZE","GDP","TOT","USD_CAP","A","2006",23827.147382,
"CZE","GDP","TOT","USD_CAP","A","2007",26189.798385,
"CZE","GDP","TOT","USD_CAP","A","2008",27853.549898,
"CZE","GDP","TOT","USD_CAP","A","2009",27656.015128,
"CZE","GDP","TOT","USD_CAP","A","2010",27789.608377,
"CZE","GDP","TOT","USD_CAP","A","2011",28999.754757,
"CZE","GDP","TOT","USD_CAP","A","2012",29258.904853,
"CZE","GDP","TOT","USD_CAP","A","2013",30828.526409,
"CZE","GDP","TOT","USD_CAP","A","2014",32504.217576,
"CZE","GDP","TOT","USD_CAP","A","2015",33909.309243,
"CZE","GDP","TOT","USD_CAP","A","2016",36101.285601,
"CZE","GDP","TOT","USD_CAP","A","2017",38966.92957,
"CZE","GDP","TOT","USD_CAP","A","2018",42439.131904,
"CZE","GDP","TOT","USD_CAP","A","2019",44297.515671,
"DNK","GDP","TOT","USD_CAP","A","1966",3478.770665,
"DNK","GDP","TOT","USD_CAP","A","1967",3688.28276,
"DNK","GDP","TOT","USD_CAP","A","1968",4005.784471,
"DNK","GDP","TOT","USD_CAP","A","1969",4487.21877,
"DNK","GDP","TOT","USD_CAP","A","1970",4238.136704,
"DNK","GDP","TOT","USD_CAP","A","1971",4563.681387,
"DNK","GDP","TOT","USD_CAP","A","1972",4919.290322,
"DNK","GDP","TOT","USD_CAP","A","1973",5368.973446,
"DNK","GDP","TOT","USD_CAP","A","1974",5760.046708,
"DNK","GDP","TOT","USD_CAP","A","1975",6183.518112,
"DNK","GDP","TOT","USD_CAP","A","1976",6892.623369,
"DNK","GDP","TOT","USD_CAP","A","1977",7434.361058,
"DNK","GDP","TOT","USD_CAP","A","1978",8108.94047,
"DNK","GDP","TOT","USD_CAP","A","1979",9098.311309,
"DNK","GDP","TOT","USD_CAP","A","1980",9860.692028,
"DNK","GDP","TOT","USD_CAP","A","1981",10726.015296,
"DNK","GDP","TOT","USD_CAP","A","1982",11817.545826,
"DNK","GDP","TOT","USD_CAP","A","1983",12609.075183,
"DNK","GDP","TOT","USD_CAP","A","1984",13616.225761,
"DNK","GDP","TOT","USD_CAP","A","1985",14603.517426,
"DNK","GDP","TOT","USD_CAP","A","1986",15606.856138,
"DNK","GDP","TOT","USD_CAP","A","1987",16011.507894,
"DNK","GDP","TOT","USD_CAP","A","1988",16564.356619,
"DNK","GDP","TOT","USD_CAP","A","1989",17318.044872,
"DNK","GDP","TOT","USD_CAP","A","1990",18202.988752,
"DNK","GDP","TOT","USD_CAP","A","1991",19029.001048,
"DNK","GDP","TOT","USD_CAP","A","1992",19778.303328,
"DNK","GDP","TOT","USD_CAP","A","1993",20178.829135,
"DNK","GDP","TOT","USD_CAP","A","1994",21637.840264,
"DNK","GDP","TOT","USD_CAP","A","1995",22655.944619,
"DNK","GDP","TOT","USD_CAP","A","1996",23687.827456,
"DNK","GDP","TOT","USD_CAP","A","1997",24919.675703,
"DNK","GDP","TOT","USD_CAP","A","1998",25818.946768,
"DNK","GDP","TOT","USD_CAP","A","1999",26657.827372,
"DNK","GDP","TOT","USD_CAP","A","2000",28679.270722,
"DNK","GDP","TOT","USD_CAP","A","2001",29459.845737,
"DNK","GDP","TOT","USD_CAP","A","2002",30639.953691,
"DNK","GDP","TOT","USD_CAP","A","2003",30791.903459,
"DNK","GDP","TOT","USD_CAP","A","2004",32920.676921,
"DNK","GDP","TOT","USD_CAP","A","2005",34152.881663,
"DNK","GDP","TOT","USD_CAP","A","2006",37286.319861,
"DNK","GDP","TOT","USD_CAP","A","2007",38969.119721,
"DNK","GDP","TOT","USD_CAP","A","2008",41282.995471,
"DNK","GDP","TOT","USD_CAP","A","2009",40361.790678,
"DNK","GDP","TOT","USD_CAP","A","2010",43041.192361,
"DNK","GDP","TOT","USD_CAP","A","2011",44407.94207,
"DNK","GDP","TOT","USD_CAP","A","2012",44808.549212,
"DNK","GDP","TOT","USD_CAP","A","2013",46742.939663,
"DNK","GDP","TOT","USD_CAP","A","2014",47905.477079,
"DNK","GDP","TOT","USD_CAP","A","2015",49058.142344,
"DNK","GDP","TOT","USD_CAP","A","2016",51967.020438,
"DNK","GDP","TOT","USD_CAP","A","2017",55533.254696,
"DNK","GDP","TOT","USD_CAP","A","2018",59272.490257,
"DNK","GDP","TOT","USD_CAP","A","2019",62106.494063,
"FIN","GDP","TOT","USD_CAP","A","1970",3375.056699,"E"
"FIN","GDP","TOT","USD_CAP","A","1971",3625.001183,"E"
"FIN","GDP","TOT","USD_CAP","A","1972",4049.648616,"E"
"FIN","GDP","TOT","USD_CAP","A","1973",4544.41878,"E"
"FIN","GDP","TOT","USD_CAP","A","1974",5086.4214,"E"
"FIN","GDP","TOT","USD_CAP","A","1975",5633.367353,"E"
"FIN","GDP","TOT","USD_CAP","A","1976",5945.814799,"E"
"FIN","GDP","TOT","USD_CAP","A","1977",6312.742249,"E"
"FIN","GDP","TOT","USD_CAP","A","1978",6934.147895,"E"
"FIN","GDP","TOT","USD_CAP","A","1979",8023.666129,"E"
"FIN","GDP","TOT","USD_CAP","A","1980",9191.354685,
"FIN","GDP","TOT","USD_CAP","A","1981",10149.914102,
"FIN","GDP","TOT","USD_CAP","A","1982",11050.030676,
"FIN","GDP","TOT","USD_CAP","A","1983",11770.235365,
"FIN","GDP","TOT","USD_CAP","A","1984",12522.652961,
"FIN","GDP","TOT","USD_CAP","A","1985",13321.477929,
"FIN","GDP","TOT","USD_CAP","A","1986",13918.813689,
"FIN","GDP","TOT","USD_CAP","A","1987",14731.197355,
"FIN","GDP","TOT","USD_CAP","A","1988",15999.77628,
"FIN","GDP","TOT","USD_CAP","A","1989",17409.860808,
"FIN","GDP","TOT","USD_CAP","A","1990",18102.410883,
"FIN","GDP","TOT","USD_CAP","A","1991",17517.083718,
"FIN","GDP","TOT","USD_CAP","A","1992",17228.753019,
"FIN","GDP","TOT","USD_CAP","A","1993",17435.816507,
"FIN","GDP","TOT","USD_CAP","A","1994",18434.199087,
"FIN","GDP","TOT","USD_CAP","A","1995",19539.496806,
"FIN","GDP","TOT","USD_CAP","A","1996",20038.365756,
"FIN","GDP","TOT","USD_CAP","A","1997",21787.050734,
"FIN","GDP","TOT","USD_CAP","A","1998",23575.985475,
"FIN","GDP","TOT","USD_CAP","A","1999",24767.163974,
"FIN","GDP","TOT","USD_CAP","A","2000",26796.410421,
"FIN","GDP","TOT","USD_CAP","A","2001",27807.753126,
"FIN","GDP","TOT","USD_CAP","A","2002",28605.122922,
"FIN","GDP","TOT","USD_CAP","A","2003",29021.635677,
"FIN","GDP","TOT","USD_CAP","A","2004",31175.727708,
"FIN","GDP","TOT","USD_CAP","A","2005",32051.762889,
"FIN","GDP","TOT","USD_CAP","A","2006",34408.817577,
"FIN","GDP","TOT","USD_CAP","A","2007",37792.556693,
"FIN","GDP","TOT","USD_CAP","A","2008",40083.701943,
"FIN","GDP","TOT","USD_CAP","A","2009",38000.018769,
"FIN","GDP","TOT","USD_CAP","A","2010",38985.871994,
"FIN","GDP","TOT","USD_CAP","A","2011",40916.647325,
"FIN","GDP","TOT","USD_CAP","A","2012",40872.854802,
"FIN","GDP","TOT","USD_CAP","A","2013",41492.918416,
"FIN","GDP","TOT","USD_CAP","A","2014",41749.864733,
"FIN","GDP","TOT","USD_CAP","A","2015",42490.211049,
"FIN","GDP","TOT","USD_CAP","A","2016",44934.488245,
"FIN","GDP","TOT","USD_CAP","A","2017",47644.568402,
"FIN","GDP","TOT","USD_CAP","A","2018",51312.032151,
"FIN","GDP","TOT","USD_CAP","A","2019",53159.22835,
"FRA","GDP","TOT","USD_CAP","A","1960",1807.175059,
"FRA","GDP","TOT","USD_CAP","A","1961",1892.960772,
"FRA","GDP","TOT","USD_CAP","A","1962",2036.181205,
"FRA","GDP","TOT","USD_CAP","A","1963",2138.997489,
"FRA","GDP","TOT","USD_CAP","A","1964",2294.496424,
"FRA","GDP","TOT","USD_CAP","A","1965",2456.145844,
"FRA","GDP","TOT","USD_CAP","A","1966",2654.479048,
"FRA","GDP","TOT","USD_CAP","A","1967",2838.087508,
"FRA","GDP","TOT","USD_CAP","A","1968",3090.801782,
"FRA","GDP","TOT","USD_CAP","A","1969",3480.062658,
"FRA","GDP","TOT","USD_CAP","A","1970",3684.679376,
"FRA","GDP","TOT","USD_CAP","A","1971",4038.808157,
"FRA","GDP","TOT","USD_CAP","A","1972",4364.526657,
"FRA","GDP","TOT","USD_CAP","A","1973",4856.677587,
"FRA","GDP","TOT","USD_CAP","A","1974",5485.49708,
"FRA","GDP","TOT","USD_CAP","A","1975",5908.549939,
"FRA","GDP","TOT","USD_CAP","A","1976",6479.238738,
"FRA","GDP","TOT","USD_CAP","A","1977",7088.023637,
"FRA","GDP","TOT","USD_CAP","A","1978",7853.91076,
"FRA","GDP","TOT","USD_CAP","A","1979",8769.10167,
"FRA","GDP","TOT","USD_CAP","A","1980",9662.157878,
"FRA","GDP","TOT","USD_CAP","A","1981",10629.155007,
"FRA","GDP","TOT","USD_CAP","A","1982",11499.156212,
"FRA","GDP","TOT","USD_CAP","A","1983",12032.712346,
"FRA","GDP","TOT","USD_CAP","A","1984",12594.028357,
"FRA","GDP","TOT","USD_CAP","A","1985",13137.434985,
"FRA","GDP","TOT","USD_CAP","A","1986",13645.414288,
"FRA","GDP","TOT","USD_CAP","A","1987",14263.384717,
"FRA","GDP","TOT","USD_CAP","A","1988",15378.023256,
"FRA","GDP","TOT","USD_CAP","A","1989",16576.07541,
"FRA","GDP","TOT","USD_CAP","A","1990",17602.775122,
"FRA","GDP","TOT","USD_CAP","A","1991",18297.09381,
"FRA","GDP","TOT","USD_CAP","A","1992",18919.335638,
"FRA","GDP","TOT","USD_CAP","A","1993",19162.45698,
"FRA","GDP","TOT","USD_CAP","A","1994",19958.910936,
"FRA","GDP","TOT","USD_CAP","A","1995",20731.559765,
"FRA","GDP","TOT","USD_CAP","A","1996",21310.201946,
"FRA","GDP","TOT","USD_CAP","A","1997",22239.640072,
"FRA","GDP","TOT","USD_CAP","A","1998",23362.488152,
"FRA","GDP","TOT","USD_CAP","A","1999",24311.403864,
"FRA","GDP","TOT","USD_CAP","A","2000",26106.052895,
"FRA","GDP","TOT","USD_CAP","A","2001",27506.156751,
"FRA","GDP","TOT","USD_CAP","A","2002",28528.156107,
"FRA","GDP","TOT","USD_CAP","A","2003",28148.115653,
"FRA","GDP","TOT","USD_CAP","A","2004",29040.965294,
"FRA","GDP","TOT","USD_CAP","A","2005",30504.058784,
"FRA","GDP","TOT","USD_CAP","A","2006",32431.435631,
"FRA","GDP","TOT","USD_CAP","A","2007",34086.956799,
"FRA","GDP","TOT","USD_CAP","A","2008",35102.870428,
"FRA","GDP","TOT","USD_CAP","A","2009",34711.655714,
"FRA","GDP","TOT","USD_CAP","A","2010",35939.455835,
"FRA","GDP","TOT","USD_CAP","A","2011",37447.949543,
"FRA","GDP","TOT","USD_CAP","A","2012",37684.198067,
"FRA","GDP","TOT","USD_CAP","A","2013",39528.473644,
"FRA","GDP","TOT","USD_CAP","A","2014",40144.059485,
"FRA","GDP","TOT","USD_CAP","A","2015",40829.893311,
"FRA","GDP","TOT","USD_CAP","A","2016",42855.944562,
"FRA","GDP","TOT","USD_CAP","A","2017",44622.758264,
"FRA","GDP","TOT","USD_CAP","A","2018",47922.188509,"P"
"FRA","GDP","TOT","USD_CAP","A","2019",50693.499396,"P"
"DEU","GDP","TOT","USD_CAP","A","1970",4035.424785,"E"
"DEU","GDP","TOT","USD_CAP","A","1971",4337.314552,"E"
"DEU","GDP","TOT","USD_CAP","A","1972",4697.205106,"E"
"DEU","GDP","TOT","USD_CAP","A","1973",5175.466439,"E"
"DEU","GDP","TOT","USD_CAP","A","1974",5689.743625,"E"
"DEU","GDP","TOT","USD_CAP","A","1975",6186.378789,"E"
"DEU","GDP","TOT","USD_CAP","A","1976",6881.53109,"E"
"DEU","GDP","TOT","USD_CAP","A","1977",7568.446016,"E"
"DEU","GDP","TOT","USD_CAP","A","1978",8353.37988,"E"
"DEU","GDP","TOT","USD_CAP","A","1979",9419.231571,"E"
"DEU","GDP","TOT","USD_CAP","A","1980",10388.293726,"E"
"DEU","GDP","TOT","USD_CAP","A","1981",11414.669968,"E"
"DEU","GDP","TOT","USD_CAP","A","1982",12084.830089,"E"
"DEU","GDP","TOT","USD_CAP","A","1983",12790.409494,"E"
"DEU","GDP","TOT","USD_CAP","A","1984",13674.254435,"E"
"DEU","GDP","TOT","USD_CAP","A","1985",14468.172658,"E"
"DEU","GDP","TOT","USD_CAP","A","1986",15092.872195,"E"
"DEU","GDP","TOT","USD_CAP","A","1987",15677.249713,"E"
"DEU","GDP","TOT","USD_CAP","A","1988",16746.404424,"E"
"DEU","GDP","TOT","USD_CAP","A","1989",17951.878875,"E"
"DEU","GDP","TOT","USD_CAP","A","1990",19432.877676,"E"
"DEU","GDP","TOT","USD_CAP","A","1991",20955.50004,
"DEU","GDP","TOT","USD_CAP","A","1992",21702.219369,
